1514665380000,0.0541425
1514665440000,0.05417525
1514665500000,0.05419425
1514665560000,0.05420175
1514665620000,0.05429
1514665680000,0.0543095
1514665740000,0.05428775
1514665800000,0.054251
1514665860000,0.0542675
1514665920000,0.05434225
1514665980000,0.054369
1514666040000,0.05433775
1514666100000,0.0543665
1514666160000,0.054388
1514666220000,0.054421
1514666280000,0.0544075
1514666340000,0.05435375
1514666400000,0.05429325
1514666460000,0.05436275
1514666520000,0.05437375
1514666580000,0.0543605
1514666640000,0.05436125
1514666700000,0.05437425
1514666760000,0.0543645
1514666820000,0.05439175
1514666880000,0.054439
1514666940000,0.054499
1514667000000,0.05450125
1514667060000,0.0545025
1514667120000,0.05452425
1514667180000,0.05452475
1514667240000,0.05449575
1514667300000,0.054451
1514667360000,0.054423
1514667420000,0.05441525
1514667480000,0.054361
1514667540000,0.054308
1514667600000,0.054339
1514667660000,0.05433325
1514667720000,0.05431475
1514667780000,0.054322
1514667840000,0.054371
1514667900000,0.054368
1514667960000,0.0543665
1514668020000,0.054359
1514668080000,0.05440425
1514668140000,0.0544685
1514668200000,0.05450075
1514668260000,0.05450725
1514668320000,0.05455175
1514668380000,0.0546395
1514668440000,0.0546635
1514668500000,0.05466075
1514668560000,0.05468075
1514668620000,0.05471125
1514668680000,0.054757
1514668740000,0.05480875
1514668800000,0.05486325
1514668860000,0.054888
1514668920000,0.054948
1514668980000,0.05495725
1514669040000,0.0549405
1514669100000,0.05492
1514669160000,0.05491675
1514669220000,0.054891
1514669280000,0.05486225
1514669340000,0.05491
1514669400000,0.05485525
1514669460000,0.0548785
1514669520000,0.05487225
1514669580000,0.05485525
1514669640000,0.054863
1514669700000,0.05486475
1514669760000,0.054839
1514669820000,0.05481875
1514669880000,0.05484175
1514669940000,0.05487225
1514670000000,0.0548785
1514670060000,0.05490725
1514670120000,0.05492775
1514670180000,0.0549155
1514670240000,0.05491925
1514670300000,0.05492475
1514670360000,0.05492575
1514670420000,0.05492875
1514670480000,0.054931
1514670540000,0.05493025
1514670600000,0.05492825
1514670660000,0.0549195
1514670720000,0.0549385
1514670780000,0.0549355
1514670840000,0.05494525
1514670900000,0.05497075
1514670960000,0.05500525
1514671020000,0.05501225
1514671080000,0.05505325
1514671140000,0.05506425
1514671200000,0.05505675
1514671260000,0.055033
1514671320000,0.05502775
1514671380000,0.054995
1514671440000,0.05494575
1514671500000,0.054911
1514671560000,0.054904
1514671620000,0.05489675
1514671680000,0.0548455
1514671740000,0.054785
1514671800000,0.0547655
1514671860000,0.05472725
1514671920000,0.054718
1514671980000,0.054726
1514672040000,0.054714
1514672100000,0.05468925
1514672160000,0.0546985
1514672220000,0.05469275
1514672280000,0.054712
1514672340000,0.05473875
1514672400000,0.05478175
1514672460000,0.05481925
1514672520000,0.054805
1514672580000,0.05482625
1514672640000,0.054799
1514672700000,0.05473925
1514672760000,0.05471575
1514672820000,0.054757
1514672880000,0.054773
1514672940000,0.05482075
1514673000000,0.05487
1514673060000,0.054872
1514673120000,0.054904
1514673180000,0.05486575
1514673240000,0.0548425
1514673300000,0.05484425
1514673360000,0.05490375
1514673420000,0.054905
1514673480000,0.05495725
1514673540000,0.054991
